ID,cc_cons
8489,51445.32725658641
11398,53640.1358953187
3195,51974.37681459203
14853,56148.56301173463
15910,50943.89813374052
13032,48752.65149529345
2057,55057.88207104448
18405,61731.437495736805
17770,52509.744203959424
4725,53329.84070643162
11439,48282.439136458794
19785,51774.124666816104
1428,51168.63621453369
11692,64890.94492945919
13583,48383.06743430041
11572,5928.223891938935
14134,59960.916239176586
3689,56753.270127878095
12519,58566.974389375784
9849,54074.15607805923
13113,48746.3796338772
5308,52871.192206292086
6027,57864.00138551262
2261,57222.688050722056
18168,61808.06150157635
13092,55670.89083479
12352,57965.552938487686
4032,52478.34964548274
19108,51726.93995942188
3179,52357.689886309774
15229,55694.42611319134
13213,47145.77122870437
15259,62680.88412292859
2288,61352.8235331425
18932,60984.34960936966
5242,58187.21527039452
6917,51354.71376977369
13336,56643.350508328316
5359,44988.040668142974
9662,51717.52057169873
4896,58481.783200181235
4841,56366.629827259356
1915,63085.59861334987
10654,51464.58016579477
15233,47691.63045684203
135,55932.130365248704
2590,55801.306751304655
2465,51216.53446444553
22,63728.982210125
12310,53839.68038414999
17176,58560.398139694385
9881,55003.14793888225
1610,55197.610568727614
9525,46720.82270557605
3710,53674.76562606416
14723,54191.216208713326
9128,65961.42944640268
1631,54413.09513681807
7263,54713.63592421541
9637,49493.273530856655
12706,57878.38419970443
14649,51533.55970397944
1176,54008.92179631709
4538,60721.59828444561
2941,42505.413368145746
2582,44600.150880546265
14596,53631.18962771098
7137,45091.656918328976
1503,53266.77888226991
102,49009.10659386868
3452,52238.279396291844
19871,53197.16949023425
4762,58496.84969354823
13638,52484.38508431366
11583,59669.41221423693
10309,54298.6261945332
5607,52541.00901265578
2713,50270.87828158001
5753,62542.218695347256
10460,54157.85215811819
9157,58027.04872312775
4108,56771.64429331898
932,61866.47504007212
8099,55951.103590878105
4664,52440.80358934299
10762,64057.45930766841
11976,52939.04012866413
646,56794.70910494177
347,53019.73141368309
5500,53687.27942513446
17072,63260.77198138267
896,52562.76103094073
10858,55761.177974099635
8394,57490.923215027025
5077,59716.21882336496
14339,56312.598144951
16007,57500.30412097761
7189,58028.06893809823
5041,56554.68963573639
17364,56075.45125117772
5550,58087.04328470081
5321,53010.48737700275
17833,50834.00081798913
9446,56477.812374570756
3041,52166.91564145395
2140,58516.965316766335
7487,54681.24556036153
1777,52651.27367401999
14878,60839.461051054925
6516,53696.77161476982
7974,50691.05875992264
14022,48341.3988615737
11403,59667.368215157854
12067,60587.09608555208
11167,62857.17130841952
5975,47569.42428788264
13485,54480.1069319887
15557,55249.758328176446
13298,57895.370751208175
2965,60641.04191993357
8046,51088.497549613545
9245,59563.65842792461
7270,60504.74197925218
967,56389.400924068286
14023,56259.64361779071
8501,61898.78637929439
11241,55784.74079000985
3039,47813.887399048224
18144,46742.95479738396
11246,54905.68228617756
10584,57098.66054468299
16212,59257.75046191327
4935,55178.170221571985
18545,51689.89330681585
18977,59492.610802916955
14408,52878.83414467312
6661,55586.397601742436
8299,59354.29648494619
8821,49939.43021237707
11406,51551.87987678021
1747,64374.5261279816
5920,59325.77875519942
2169,80834.68466796575
16205,66411.86580648125
15612,61140.44623954149
8030,50984.350054463815
15674,56495.54525268627
7579,64793.44706248895
10124,58557.17158314568
13721,61421.00630342148
15450,64733.31087801301
13796,57936.55707545082
6472,56637.149211002994
7201,47998.055325790374
76,55876.328630681084
14940,51438.110970636466
17212,56865.897959668546
436,55496.06830455798
4151,41908.65878679944
9565,55492.5425381844
14042,56207.0864658198
6463,55570.57908071271
12278,49156.74154406895
8355,57959.19941111784
13993,57699.24463683921
13977,57177.30104756875
14115,59598.32426069875
19264,54765.616496444934
11558,49191.447657931574
15862,53980.09455184111
18062,54390.180676142605
8713,59100.07577098719
2993,60808.598818746395
18314,49231.65109428791
15496,56147.10111084683
9818,52043.85586579975
7161,60837.27964557282
13623,48835.060798242914
5857,56627.30165452845
13297,54902.486433829414
7632,58147.65875934331
10558,56163.64359450696
14804,54482.422528642186
9451,49952.454451378886
13503,51906.68156834311
15620,55353.579891989386
18117,55311.726254888
108,56861.20754517977
5708,52769.037146470466
11105,61944.935009502944
12457,51934.47313465318
2081,53027.171758325174
9068,54607.571700368455
3155,51848.632210175754
8730,78499.59633853458
7439,63959.27050745194
6122,55906.037713662336
15188,56928.05938030792
5297,50882.15985892934
18782,52522.28713220099
4442,52880.37432717101
6510,52804.270719306274
19978,58900.51730011953
11077,55885.55905615889
4840,57418.03935396638
10319,57523.562023624116
14678,53786.69480902486
4593,57337.666951293664
16291,58581.55402206888
3891,52773.969674206644
2867,57802.24525088296
6558,55862.37901591742
11437,54702.77539282102
10270,55263.15040851623
5805,55996.10964816247
19234,54152.01710889618
11587,58301.00891675844
9120,51162.06634124992
13958,49709.36983147539
4212,58987.10040846758
18210,50213.74548125563
14463,50227.447176542206
2241,52379.86924836895
166,58055.78482956884
3207,56513.68118435588
19268,63365.057375914694
8746,58678.59894707698
6932,56252.519124917155
13978,53222.04904308818
1354,53948.002134695824
5952,47262.29112761541
12272,54502.307642272724
15139,53619.22138165091
14142,52460.482837451586
15791,60623.65712412722
5795,54070.30180616562
17166,50750.40799547536
17001,60803.639923429626
2097,46923.24855751239
14388,59435.56047933633
8851,49669.69819169398
12172,51549.22866803312
17997,63816.00710046521
15277,55797.31671284734
4899,53697.30549744346
11336,55591.64675467368
1544,56194.73909196797
9657,55524.917673067146
14172,51397.616506697166
19948,54568.67422281412
7713,50643.39712120135
3129,53569.47871950718
3038,58903.63213320972
4783,58689.9654562604
8475,56962.205531696214
12553,52539.80468380156
5911,55351.195884560504
4184,55176.375005693495
17866,61806.47336119682
3107,64463.38247330317
10483,69854.72061139994
1370,64963.728030288876
13169,66752.55330372475
1024,54101.79497941053
12147,53683.70892557165
10550,54993.14692027179
15327,50860.78048197186
3176,53155.07680695163
11011,52551.304434236066
14590,51497.34348891154
16494,55558.46429260411
7568,54665.977945281214
1171,47560.264885217126
7023,52660.18320832422
4806,60871.89651012517
7736,54330.8278284646
8562,51023.06839606162
9877,53376.96039638906
6184,64986.51283035205
17903,55976.48095470655
3677,48007.46071636589
12648,61175.21190126143
18894,48986.77118228513
19438,55839.910397884436
164,53466.96609718419
866,56200.0684167988
810,48478.6224416068
10370,53600.37504658059
11954,59295.691489019504
19564,54685.48896382448
2255,54662.424271887365
18539,53517.551786878554
1219,50226.49317079851
5040,62883.85773010875
10840,61209.571779228834
10706,54757.443618883226
15003,51237.56506945305
5688,54081.128691864535
15446,54900.21404939655
12409,58546.50128972625
16989,62188.77801808393
17165,50993.92257202329
9723,46646.17043824434
9888,56083.52791754548
11533,54800.3673985982
12141,50260.200558507604
4971,57816.36884543256
5458,52890.260495141854
16322,51162.46166487463
7656,54450.0977018522
5460,57259.39001652675
18981,59486.59118461696
11884,64306.21498436978
14096,54495.66006936108
16952,80786.27328762531
1433,62744.33789484548
10579,47877.96011264018
7667,46063.44721903381
18974,46125.48782903627
18476,59623.34390736184
13131,67833.54502257936
15692,61015.96652514314
12582,52503.4074363084
14017,57793.5987718526
2131,59281.81545032555
18996,49482.299515624116
16549,58823.18984853581
13128,57495.401146904514
29,53328.70665035904
10528,59074.24512303144
5542,55291.17493559671
17380,55856.79611031537
13156,56499.49748835151
10718,55107.18756987395
10513,52552.412158317864
2594,60057.81050846944
16545,53961.845276701424
209,60511.56329079082
11302,59435.24854717763
8987,58166.58928573502
17658,47049.59550825857
17610,54703.83546854631
17127,56028.197653865245
9635,58049.71410893953
4873,57854.34827219845
14558,47309.78497133564
14423,56036.82658118815
2071,46777.67205683941
1908,56233.390246115676
7273,47182.30107150808
14357,61330.00149366423
67,57894.45452756798
1157,63591.22035277573
4724,54457.74926940104
10387,53360.57014303194
6088,45091.25989870309
8292,60362.160161025844
10056,59592.05991154589
12813,57909.79313049765
16959,52638.264459707076
835,62458.41389910443
4443,53244.70238462533
15358,56853.8760448785
17506,56237.794571173654
8572,49434.159988348314
13647,45373.360740711854
15832,56491.52163042198
16198,55153.244002415115
1795,52318.183533113726
1379,54888.16098959829
3935,49664.82998724651
6872,49567.665070927185
18126,65961.61735570601
16148,53200.78090971069
7059,64943.996720522
2092,54978.83305617908
5477,53972.23820361378
16283,56889.62967384263
16777,50025.208495770465
6818,53693.83336514232
19085,53335.69418440748
2309,52704.30956023611
10465,54872.89653328378
2157,52253.78595810876
4837,58936.12709283917
17925,58938.10428652247
15912,55169.54382329119
7378,57056.31298508124
12422,57268.60046286725
11410,52358.50132321139
16426,50417.159811337384
4247,60272.40772295743
17098,66581.91818029167
3357,62001.60088134201
14823,58119.039869447
729,57870.28622659572
468,58942.50278467319
3983,51304.685946476464
16359,55438.95365396365
1436,45383.86038037852
2143,57123.68001048269
18872,61536.63656878994
1010,50727.478565992715
1455,54292.48645855818
16491,50381.101050529964
17737,56492.211547814964
16955,56068.770167973555
9314,53921.742355604045
2929,56546.3800897589
6192,65956.62182218001
17991,61766.38392559863
6722,48099.72762808631
1967,61711.54460688167
4014,57688.687599949975
12216,56680.934191370776
11982,57486.17946374512
12057,55020.389703324756
15863,56535.463078053
12503,46727.17152880036
1177,53540.54040928791
12920,52886.0741838323
17427,54053.110615157144
2660,56764.96397666336
13009,57155.13367823449
3614,47809.41867813046
5454,53650.199937080055
7076,48074.04128941237
19530,53411.774179041204
16268,46116.947238064604
12963,51148.33033357967
15608,44306.60946619065
6414,53649.94020139226
15388,49883.25808564632
10212,50608.81214543528
1003,51351.39903840069
3036,57691.98261826493
14135,53398.92572955317
7226,59138.52509646691
5262,53432.35745751322
6923,46732.318879656406
12922,54688.41545421432
4450,51699.46311649875
19281,56562.8122957158
18180,54434.42446107801
10777,57700.95699027769
9214,59064.44052751143
8174,50936.90200377547
5760,59243.72272191533
11445,58945.74150158449
969,62032.01649850698
14407,54942.57404716188
3656,59124.153056684605
8279,60508.05050470365
7538,46063.53266481595
16097,60377.361702825074
9559,53582.593716499054
14290,59457.01830757637
7034,50440.91334628
10043,61857.38382809481
6862,56986.31383549651
17273,63746.1320926025
15760,51962.92218511278
8966,54523.3986599044
14650,48194.33844449388
19607,77847.81481046032
19977,50606.10729998216
958,51805.6106713596
8469,56266.86605102851
1346,57625.00656884571
9511,53181.15442738443
5383,56797.580130990136
18897,54902.44013871395
679,52940.59558831603
16576,50496.167782390614
19574,51935.08691171607
752,51988.499237055126
1390,57224.5162959823
5429,58740.02771877521
6829,63927.52936874957
1261,54594.97356150804
18083,59824.13139624972
2215,55333.552493825846
3121,56074.69499758792
6476,55836.51489034893
682,56934.246153275766
5743,51079.24048759722
14417,59185.609263005186
11947,51987.72562125174
12804,53334.4953516531
8701,48408.9977088955
12812,67919.34296067758
18335,60370.829619405005
2891,51739.612438263335
13685,53408.53586731397
1517,53758.285884508
628,49534.25821784885
5519,51482.13656992189
19046,58825.57654129231
9688,57184.29491740096
2774,63366.56795290929
14906,60643.414618347706
8057,53103.63386484626
12321,57093.683012207846
1330,58379.091105767475
1495,53406.11314020426
10806,53532.532704142344
19818,57781.86747390511
2102,48258.00345964647
11130,46396.25497867721
17699,59612.53853527079
7613,52832.79714624454
16717,55075.16099139741
17863,62447.18422204311
6994,61486.450393267674
13071,55113.90050916523
14299,56985.00583809658
16266,55971.96940769436
6253,53080.71238789217
10457,49274.6882299065
17899,49907.05620695525
12248,54516.55997168398
10826,50461.059012329366
6580,55421.191097588475
11597,59372.247700383174
14358,53510.5623305707
15652,51603.61993150473
19286,54631.77351836049
4919,56347.28952299587
3600,53688.75112394403
9344,55012.27810038317
4131,49662.16678848733
2242,54063.84864073933
2225,61718.7628912546
7668,50296.269406890606
1264,64610.31316139383
18899,55162.18742476661
14429,54397.071804624604
9403,53720.18082864481
18741,52171.6843439922
11208,59804.72696054248
13170,51927.30690197298
4535,58493.37137270806
2296,52176.5498107009
10065,63916.56060301603
10868,58029.91053461249
4765,67752.10981119938
1944,48942.92636663676
19220,55097.405813614256
1674,55385.30261505814
19549,59834.886787964046
16208,52145.038046372225
5645,51728.7596847777
5943,50593.26088802919
13039,61290.19849597071
1424,63617.74519246792
4415,73302.86355489286
11010,56157.11702965449
588,54356.359138556654
9824,52438.84100581932
9999,55773.358961699785
12158,60423.51681448793
17761,53526.196770862334
9706,67288.8368480428
2934,67616.95349382647
1940,57358.002071461764
837,58856.40097227581
4622,66169.65216055204
10829,55465.26817283873
17314,49600.30287929972
5866,54376.90735861205
10603,54510.025885335795
2755,52769.48273337471
6877,50533.01216022014
8453,51080.40263995991
6962,59579.35875387366
119,57768.12168861955
398,52075.08358129393
3409,55138.29208596681
17047,51162.235636911006
19304,57648.30910832133
7265,61313.629334454155
18279,58234.64045362286
10908,46928.39976645953
4931,58045.032898611345
14452,52912.121217188236
19988,59855.78740475577
5844,49391.480457682876
8230,63264.912430974204
7221,58062.694771812225
1814,54943.499009616164
16728,48851.840863621765
4801,52759.27316715108
8482,58250.10017899689
5719,58770.41524862364
8141,54840.09035578629
511,61855.579053219044
18615,50010.47462536008
1163,51347.51787968737
2595,54421.09490133874
147,53951.802655602354
13268,60967.90694738557
3787,63426.957665420996
19634,48270.42870748316
18303,48134.38602422575
11435,63363.07489835801
8088,60739.352248812545
507,47177.099597601344
13636,51795.14924590438
1018,53552.71045546007
2974,53198.84055271502
7160,53394.853940492176
16639,64866.494207603406
12035,60905.94736126064
7817,50671.46409364493
6636,53019.96668359905
10568,52179.11548937184
10313,57859.89294198103
16857,54281.76742431597
14148,56929.57839242643
11628,64326.64113875471
19170,61834.567959431784
3547,65494.06018371238
14578,51619.9546600093
1725,51474.47442225187
5173,55248.0022414614
3693,48297.40582389781
2892,58941.87470645814
13292,54536.24277209478
13284,56184.59295948122
6701,59651.718609269454
3251,52584.484289330685
1939,44916.298616512446
6015,56446.98235946721
7015,46466.49075464808
9989,57890.344167067546
19628,58895.280549255665
16273,53984.04531699801
11773,55242.65233386327
10972,62433.308784826884
18220,65866.45898540468
15197,43585.312229596166
36,51308.211077375265
17227,50635.13938529395
13768,51699.79032391597
18330,56981.042180746495
303,55013.32317924055
8333,42840.21771561314
6998,55199.3753370583
16207,60839.478933668106
4958,56359.57574302295
12521,50349.578231503794
18359,61802.6358819948
2027,59418.09993905482
5605,58966.2378510383
1106,52601.644853874655
11932,51206.23948387479
16725,68210.49207153532
11512,59324.199623392815
13440,53690.18044768203
2567,55852.98059395812
15699,53192.61769346593
12295,58321.19351337189
5008,54739.44973005623
3894,61036.36862913721
12931,55413.90693518493
18711,47005.687465837225
3768,50444.33046905571
15804,47708.20361393419
15622,57987.11375222305
8794,54259.62148737666
15221,56324.64846760568
2683,57532.355259647826
8768,56511.166691361526
16339,53294.287435242106
13656,49800.17468753255
4551,55223.553424486185
1459,62082.67551798705
2306,59781.65473559782
1847,50323.270200516505
6266,48784.29128290687
18340,49508.98562777341
7170,52165.755109413076
7301,50916.0578685226
3617,60177.455759605735
10953,61466.29632530284
11714,50777.254736248404
1860,86697.40005107468
14803,62363.13689589397
12155,50746.5028230215
16116,51406.576802751144
17753,52515.380373345346
6310,58138.73970853169
5266,57534.620517809606
9366,54054.614329357806
246,52941.674342421386
17845,54956.30834681662
8438,52897.72547489565
8595,48940.196020004056
3297,59946.56477929
10999,52479.59725751355
11258,48251.251293491994
13308,52452.89080570762
11640,53629.1243037145
17376,51043.43733945377
19945,56815.1243913694
18862,55826.876707029034
3314,57542.91057022862
10758,50173.22359332933
3769,53918.50341629306
4041,62976.169859741865
3434,55807.57977593931
17626,51884.326020353335
7505,49704.20277542543
8792,55183.288151854
9886,54284.35835376076
15281,55464.67820924464
7725,55646.27737422715
14635,55771.05950188854
4130,63641.58397436321
17489,64726.35248971477
2697,56676.60362661307
14856,55866.9662654071
12917,54631.89950706286
7960,48630.2636473714
4944,56874.9203375807
9542,53290.37831290371
2951,57664.25132797309
3606,57903.96738676375
54,53309.20120569594
8197,60077.97200106999
18320,61096.87217377857
3615,62201.274891205314
13289,56460.12697024907
3242,65008.564592150025
8946,55613.46939589549
10172,59050.581201747686
3344,46806.64069973597
4003,51118.42000939556
16349,50238.31022486702
18716,69513.12895868684
18676,50528.48773289274
15485,53172.1436342034
18843,58369.28633852911
18227,61222.68160776066
5644,62337.94603570022
4729,54096.917592065845
986,55678.828045897724
13677,56524.893730990734
7651,44825.66989209839
14056,56341.65098866929
10193,57150.48256636293
8164,51231.51700532615
15590,57753.42229729551
11269,45323.48889191288
17777,56123.361790042225
11885,55382.38068174009
1882,60450.67781179722
5954,65107.76978141853
2314,51871.07140237068
11117,66615.92578016454
16637,59040.25076631121
1955,62081.44783069426
5981,48839.65302753662
4782,55218.23920278165
778,46035.39312592831
9932,59408.88626748676
16431,50337.92642441903
3727,57409.072524856994
17790,79031.15338694726
11415,57695.27237132656
1658,52016.96467516068
5983,61728.226731155606
11053,49624.88249074842
9125,56577.41728610646
4637,57436.09574407592
4845,52607.16754023285
17627,59096.75546768165
16315,51781.113065313206
15948,62107.770674795036
1665,64583.46437839929
11631,48905.22727367785
14722,63136.47937162535
18628,61190.25434511497
4746,49994.579395428496
7786,50219.29554814943
15731,49683.41373447854
15915,59302.03568686066
14830,58714.31029071217
18500,55885.1192992055
989,60238.58801221374
12161,48362.53037165178
19909,63320.31094719996
823,59827.9984010643
1341,54054.68260302326
7489,55026.58183855313
11050,44125.97801143595
9353,53835.8174436036
2763,49204.79541257369
15872,52265.34362842371
11331,53786.87832662977
14433,55602.75500273434
6534,59118.68689388871
10392,55776.63428442998
12002,52006.79389055302
2548,60793.81278898425
10288,59812.30757206401
4043,54623.1328174479
19926,60307.400916837054
14277,56724.48626711139
15664,55738.25887797807
87,58912.76601080783
1217,51134.53559731158
1742,59806.56629827107
10845,59575.563905241055
1771,45202.550939756766
16453,49940.429771580515
8484,50780.089594549456
14,55990.445289203475
3216,60827.8079301213
14337,57494.89041325614
6539,60424.35398865561
13611,49159.04425990288
4576,68233.11562387475
16079,46019.71075929128
18537,71956.82949339724
2132,53051.42607158683
2961,66202.08875176933
9797,59877.459549763444
5545,52054.35796250124
18361,60647.15803812934
11566,57836.79132343398
7307,55040.91847522576
5941,50221.869282055384
9105,56320.35593843894
6734,53932.19892307902
384,47380.16088339781
17711,56135.047735322565
8755,47664.3465672847
5858,71266.48178822827
15052,55423.580757639866
5925,55545.383804449186
7132,58842.58149712413
8073,61019.45381244608
13070,55162.91361955865
310,57646.041298176
10051,56952.701154863666
140,62518.518681413065
4653,53286.37236446188
13765,57792.64562855431
1318,52192.496618366946
16727,54209.87123919894
1050,58811.925398071195
16037,71341.78089069732
11520,74864.08536806682
10985,53944.90207452724
17284,54692.49612636864
18525,55112.127368988324
4999,54601.29026311636
17962,49642.82322277634
6225,58468.403841798696
9394,60258.00855074843
19141,50289.4188047728
2537,55884.96556308745
14054,49958.284741621654
1852,60647.35315211579
2249,41435.10411546873
8054,53568.4871913569
6238,49569.069527200794
18129,54899.45782454477
14541,57733.388763811396
14234,64100.082705698536
12340,55789.02371699397
3666,54281.435039591684
10427,56191.22707720443
1902,50298.59994527187
12532,53837.17708149879
2303,53543.274916623945
5304,63506.02233932038
1460,58195.6727344985
13350,60990.840940980095
10970,52545.582959746214
11980,59901.225858620965
4621,53471.48951761285
9041,48055.57685979517
18682,60247.511111852014
5369,52073.19451486829
14574,57676.569780777834
5413,49670.56050930543
1531,52234.91301169098
18157,65311.82714215292
2133,58024.97337510381
16800,54453.98644590763
19702,48988.0272860973
703,56837.16702580741
1917,58073.51885684161
10793,52640.68158106789
17983,58528.15449061031
1632,53806.06948339406
6730,62121.99931819922
16153,53535.81100199175
11791,54111.53512467836
5187,57629.26039851149
14232,47977.401319935176
4967,53878.4008751302
5423,54403.59068878449
16748,61051.65413953554
7704,57075.89154951605
14513,53127.72557210884
3599,56429.63635438189
16085,56977.75951405009
733,60058.052034925364
11953,52384.8065986546
4790,50771.624913724016
3160,53469.74944448399
4060,53942.883567093435
152,55493.374975070335
3808,55016.15995865327
9698,53414.14852578867
3194,54732.866952586235
15363,48773.86017412948
6217,60250.35111740785
14597,47710.857187879454
13201,54753.41375425289
14272,62158.17650355624
16560,56728.76794754778
4366,58292.910018978866
13585,55429.603174830336
9303,59163.109264598854
19064,53879.91466853828
15813,49695.43329671666
15547,55599.33494418957
6585,61946.08922082285
2740,55916.66172969167
14561,52516.13335405944
8323,54367.37280092626
3676,53491.00199637552
979,54933.1962315319
19247,62706.144461505915
13091,57492.9045583377
11963,56234.6305647281
9483,61403.49202895125
10936,51509.75862606537
9049,50708.74984657676
2917,54739.0019539053
8215,52098.79521573731
8371,55550.03280879118
11304,53130.99264156789
17129,65932.82053108526
19295,50855.270366618744
4321,53037.275322545116
6897,69203.25051650456
5159,60025.980094520106
11637,50603.695474681044
3272,49834.18491153189
5003,55976.59781330911
7064,58678.63760995773
978,53488.34096191442
14902,61451.96764166463
18692,41539.48532123718
16437,52902.949609958116
9045,48086.136897145094
15394,59775.648451042114
92,64569.83335663111
14502,53971.36627369295
6711,56428.855798339
12073,52213.292781795695
1910,57935.60044203519
4465,57718.84504426352
17400,53681.84760843489
10106,58632.60785310618
13567,59290.99780222788
15632,54094.51735736602
4440,58098.94252131023
1505,60114.24782223135
3582,57745.35980194081
4308,54339.421456316806
1301,56313.47418355725
3393,60092.72223104491
17813,53125.617200272194
1296,53565.5160630222
6767,59742.25848220077
6956,56823.913307092866
15146,51349.73143271363
15653,63209.24275895837
4917,58068.699468429084
13747,61100.43797893528
13354,53911.104509301775
6765,49280.85916349336
13423,58958.486089362355
4542,68109.12306214902
7609,44325.34251681354
19925,49154.47500052891
4588,48280.03449243789
17625,58151.53167129868
19012,50566.32019907822
7536,57457.42944060496
14125,56446.754138825054
16531,57201.452396474284
15691,57558.18608283033
13166,50517.103865262776
5731,50595.230534372866
2147,60180.09642799386
9470,59559.225946539744
3345,58233.64074120004
13557,61954.241903817674
17091,54851.51116698012
8439,50230.185871650356
11978,52481.93263118917
2957,56699.26656443862
2429,55923.43190366766
16848,50957.79500560183
464,60593.269184097815
11685,60181.011381829056
8106,47235.31934094729
15693,57919.34120787011
16699,49615.18445413658
11375,54882.715124344766
14400,52297.115034299975
13625,57913.67889590056
15434,62701.04169294186
15128,62934.51059197128
18435,59716.28603555925
6179,55105.46740094833
10767,51833.802149306204
3351,57212.2969480025
15949,48625.36337745298
14029,78389.32380112085
17011,48871.050103735106
3385,62323.50520907886
4050,59672.486758330604
1912,47861.6755770232
4607,61090.21068403508
9177,53569.9840917955
6588,52820.043254250435
14683,51615.21617045916
2072,53425.49232583389
13784,52128.583532745935
2036,59052.972056332335
19938,50666.75921496289
605,55389.709837735645
15460,62627.0112160405
9272,53604.434029649405
739,56681.79572286775
3862,46444.58386792894
17373,55363.972646994414
15372,61341.27369066269
4147,52132.66905999346
14925,53765.95377353304
2295,62469.31961714939
18082,50719.062591044596
3633,55851.97983281489
1094,47708.94030076483
6004,63130.39111383096
914,51439.86735264935
15625,57323.490781826666
8808,56077.965804312415
2597,53791.977456853274
13961,49663.225754471
9737,74705.66027064339
7146,63720.15192858278
7554,52081.57101621103
14164,54798.83726383263
4213,51450.157524205315
17760,57311.908897332374
2639,50430.98148810766
10395,56035.70514118489
14479,52736.08317095252
13782,62000.578944993
11857,54131.130016921976
15124,39990.35347058398
17828,54208.48052997583
6512,52875.715555150535
4980,58204.54322802832
10349,57535.44578426836
16288,51793.800436916616
8019,47553.73708378484
4539,57566.20637103325
2746,56539.938851179264
9602,58806.00113539626
2503,56835.23931253356
17749,59065.45324381558
8779,55871.953262941024
9137,56363.457954227815
18520,58750.764282281394
14380,61302.03167371431
6043,49134.07262676973
12293,59989.29646521319
4804,63930.71348635461
9234,41197.50335712514
9213,56541.15926306588
11939,56273.822051309544
5253,56030.22733920115
11001,49014.29043100686
11672,48400.0258420907
11662,59092.1419181405
2100,54734.30076644704
14706,51030.09322049112
3343,51794.24223614322
14694,51817.669491436216
12286,50788.91476019303
2573,52417.19197637545
4405,55204.20271786167
15328,54758.95508667404
16675,59458.70891734443
6356,58481.220828195605
3491,51742.915597024265
190,52957.158822623656
14147,53949.51681558197
11203,47334.75676538807
6000,45714.59232916797
7590,56098.60892025893
14547,55918.81742525147
11471,44395.087822336696
3697,56197.113284566876
15354,52736.20871478114
8316,59117.488877022224
17213,61978.74854211455
17981,50304.62570976607
1116,64185.523454520575
8800,55443.900473614005
9075,64446.43956713924
8262,49766.563980738094
6703,52945.47301291829
5420,48804.10995760275
17118,62359.0619300961
3106,52089.414961585004
17120,45969.1657562011
12287,58983.30067291551
9820,55395.7821339989
16451,47845.72507232133
4115,58796.91436923163
3066,58353.55710402811
4058,54084.75412698791
19503,60489.40029125797
19806,53060.20502974166
12335,61248.216117281765
16027,55868.27757683835
19768,57940.99032607806
13421,48526.32127958181
6055,43531.665684276086
17754,54526.77161991298
6535,57016.833908537126
10504,55821.63220589439
11062,67290.08646575114
6526,60336.61379679169
3431,55823.71216715637
5043,54788.53016157032
9327,52276.93962499024
13549,58296.68331924039
14304,51414.30734837467
18986,52120.312169942576
4616,54245.54663905567
19265,54518.21150052098
11092,56087.504610614735
18583,56489.99180610736
6853,52068.05547959848
8993,59537.967043699915
4263,65836.38331397918
3056,57786.013680940305
2664,50596.328627399314
13076,61723.44700184903
11490,51233.50225188449
7244,48038.39332343126
6461,60891.44695259395
9014,55060.805497906746
7047,62164.050338476896
8466,53374.121095144124
10498,51483.29315967573
11480,57215.600716204
13155,61841.2103094507
6443,60031.33803879771
13873,52383.26060691606
10167,52388.24828124279
6752,52856.45797122522
5028,58761.03148164012
9184,57205.11833235055
9784,57614.582251521984
9051,51206.830516678056
11217,53172.878169446005
7835,67721.17732527881
17301,53783.76395830742
19079,56057.33455001555
2968,57392.47765739036
19623,61317.19674037738
11236,65512.72834102194
7243,57577.91187124769
12061,53174.82289138761
4342,50723.93340933774
18744,54171.18918567678
690,57636.871564809815
7394,81593.28467122762
774,53766.8550403918
2084,54164.660583590616
15092,52789.90332627967
7451,51796.08216513088
11569,50546.338338051675
2005,50631.631028364754
3363,53650.63559918651
16146,50921.393388678436
14278,56808.83275601113
15961,59159.18592392948
14133,56424.34289208466
13434,50907.108754291294
1143,46698.61817933756
12023,54774.2799219096
19223,60770.099196361974
2354,58269.06876410915
5971,46328.30625418095
13391,52257.43569976288
8203,52099.41464594527
2327,54422.466910329
16445,50027.04780947989
6553,59886.11852454867
1996,49980.00375813743
18043,56009.891169314345
19489,50773.482541095014
12807,58370.84317507061
9816,60565.977404537705
2041,58252.34511318505
17486,51446.40811787289
1743,54206.13421805302
9557,53223.28177804906
11536,51984.59209344549
1183,59540.626523187835
5615,49119.230316081506
7455,57362.93666431161
19313,61476.252343142565
5508,58046.36061289645
13608,55788.557608374555
5677,59191.37707061963
8132,56479.13408506254
3747,51589.717381224895
12472,54122.11174060511
6985,51406.609446908325
8208,53514.63632658897
8612,52060.06991990996
18285,54159.12920722449
12030,59978.3310271289
15958,48008.65746729735
10800,59708.34299047331
3044,47324.93886873034
18011,56328.24507218581
8944,54758.00194672781
7875,56770.550118225256
18130,50465.99764455155
3096,53559.605359412926
6325,48812.48267630312
6213,53387.71623477218
7864,59096.81642361073
691,70412.27670314742
3879,58057.68164950772
12835,56131.531423212306
17541,64589.66959058957
7223,59438.97690246642
4248,52100.67453025843
15049,56680.473490381584
8184,61774.049635133444
13599,57255.50090157868
14058,59404.43337731005
3521,57489.15094046134
16470,58220.39647985522
5699,65379.042979214544
4408,61573.92339125666
8695,52751.9366459546
6575,58415.28499058665
8660,45991.47090635939
2378,56432.946376884
10157,56347.90440411665
14956,56514.19060596845
10695,59538.423297576395
16062,60848.78621163471
7022,57163.276487523
17023,59715.81358650501
972,47091.73297205045
14327,52318.4901364977
10563,52534.566104613434
12455,54726.94584968977
6754,59103.18255356909
12250,48699.937359727
